id,start,end,maxspeed,junction
l_608,n_id4712,n_id384,20 mph,None
l_609,n_id384,n_id385,20 mph,None
l_610,n_id385,n_id386,20 mph,None
l_611,n_id386,n_id7235,20 mph,None
l_612,n_id7235,n_id387,20 mph,None
l_613,n_id409,n_id405,20 mph,None
l_614,n_id405,n_id3688,20 mph,None
l_615,n_id3688,n_id4715,20 mph,None
l_616,n_id4715,n_id9128,20 mph,None
l_617,n_id9128,n_id404,20 mph,None
l_618,n_id404,n_id9124,20 mph,None
l_619,n_id9124,n_id8381,20 mph,None
l_620,n_id8381,n_id9122,20 mph,None
l_621,n_id9122,n_id8380,20 mph,None
l_622,n_id8380,n_id5430,20 mph,None
l_623,n_id5430,n_id4188,20 mph,None
l_624,n_id4188,n_id154,20 mph,None
l_625,n_id4848,n_id409,20 mph,None
l_626,n_id409,n_id410,20 mph,None
l_627,n_id410,n_id412,20 mph,None
l_628,n_id412,n_id413,20 mph,None
l_629,n_id413,n_id389,20 mph,None
l_630,n_id389,n_id386,20 mph,None
l_631,n_id386,n_id3689,20 mph,None
l_632,n_id3689,n_id394,20 mph,None
l_633,n_id1719,n_id1792,20 mph,None
l_634,n_id9557,n_id1431,20 mph,None
l_635,n_id1431,n_id8713,20 mph,None
l_636,n_id8713,n_id1430,20 mph,None
l_637,n_id1430,n_id1429,20 mph,None
l_638,n_id1429,n_id1428,20 mph,None
l_639,n_id1428,n_id1427,20 mph,None
l_640,n_id1427,n_id1426,20 mph,None
l_641,n_id1426,n_id1425,20 mph,None
l_642,n_id1425,n_id1424,20 mph,None
l_643,n_id1424,n_id1423,20 mph,None
l_644,n_id1423,n_id1422,20 mph,None
l_645,n_id1422,n_id1421,20 mph,None
l_646,n_id1421,n_id1508,20 mph,None
l_647,n_id1508,n_id1420,20 mph,None
l_648,n_id1420,n_id7192,20 mph,None
l_649,n_id7192,n_id8248,20 mph,None
l_650,n_id8248,n_id1419,20 mph,None
l_651,n_id1419,n_id8252,20 mph,None
l_652,n_id8252,n_id7339,20 mph,None
l_653,n_id7339,n_id1418,20 mph,None
l_654,n_id1418,n_id1417,20 mph,None
l_655,n_id1417,n_id1507,20 mph,None
l_656,n_id1507,n_id5667,20 mph,None
l_657,n_id5667,n_id1416,20 mph,None
l_658,n_id1416,n_id9490,20 mph,None
l_659,n_id9490,n_id1415,20 mph,None
l_660,n_id1415,n_id1414,20 mph,None
l_661,n_id1414,n_id280,20 mph,None
l_662,n_id322,n_id712,20 mph,None
l_663,n_id712,n_id704,20 mph,None
l_664,n_id704,n_id1470,20 mph,None
l_665,n_id1470,n_id9671,20 mph,None
l_666,n_id9671,n_id1464,20 mph,None
l_667,n_id3684,n_id3680,20 mph,None
l_668,n_id3680,n_id3669,20 mph,None
l_669,n_id378,n_id7989,20 mph,None
l_670,n_id7989,n_id3682,20 mph,None
l_671,n_id3682,n_id4710,20 mph,None
l_672,n_id4710,n_id3692,20 mph,None
l_673,n_id3692,n_id379,20 mph,None
l_674,n_id379,n_id3675,20 mph,None
l_675,n_id3675,n_id377,20 mph,None
l_676,n_id377,n_id2669,20 mph,None
l_677,n_id385,n_id392,20 mph,None
l_678,n_id378,n_id376,20 mph,None
l_679,n_id376,n_id375,20 mph,None
l_680,n_id375,n_id158,20 mph,None
l_681,n_id387,n_id388,20 mph,None
l_682,n_id410,n_id9840,20 mph,None
l_683,n_id413,n_id9112,20 mph,None
l_684,n_id9112,n_id9114,20 mph,None
l_685,n_id9114,n_id411,20 mph,None
l_686,n_id397,n_id9892,20 mph,None
l_687,n_id9892,n_id412,20 mph,None
l_688,n_id388,n_id389,20 mph,None
l_689,n_id389,n_id9893,20 mph,None
l_690,n_id9893,n_id5137,20 mph,None
l_691,n_id5137,n_id9106,20 mph,None
l_692,n_id9106,n_id390,20 mph,None
l_693,n_id390,n_id9109,20 mph,None
l_694,n_id9109,n_id391,20 mph,None
l_695,n_id405,n_id9129,20 mph,None
l_696,n_id9129,n_id9130,20 mph,None
l_697,n_id9130,n_id398,20 mph,None
l_698,n_id398,n_id397,20 mph,None
l_699,n_id397,n_id9059,20 mph,None
l_700,n_id9059,n_id390,20 mph,None
l_701,n_id390,n_id384,20 mph,None
l_702,n_id384,n_id3678,20 mph,None
l_703,n_id406,n_id4853,20 mph,None
l_704,n_id407,n_id406,20 mph,None
l_705,n_id406,n_id3688,20 mph,None
l_706,n_id1440,n_id5117,10 mph,None
l_707,n_id5117,n_id1439,10 mph,None
l_708,n_id1439,n_id1438,10 mph,None
l_709,n_id1438,n_id5247,10 mph,None
l_710,n_id5247,n_id1437,10 mph,None
l_711,n_id1437,n_id5246,10 mph,None
l_712,n_id5246,n_id5244,10 mph,None
l_713,n_id5244,n_id8648,10 mph,None
l_714,n_id408,n_id407,20 mph,None
l_715,n_id407,n_id7992,20 mph,None
l_716,n_id7992,n_id416,20 mph,None
l_717,n_id416,n_id9116,20 mph,None
l_718,n_id9116,n_id9117,20 mph,None
l_719,n_id9117,n_id7993,20 mph,None
l_720,n_id7993,n_id418,20 mph,None
l_721,n_id416,n_id5425,20 mph,None
l_722,n_id5425,n_id9118,20 mph,None
l_723,n_id9118,n_id4251,20 mph,None
l_724,n_id4251,n_id414,20 mph,None
l_725,n_id414,n_id404,20 mph,None
l_726,n_id404,n_id2667,20 mph,None
l_727,n_id2667,n_id417,20 mph,None
l_728,n_id414,n_id4252,20 mph,None
l_729,n_id4252,n_id9123,20 mph,None
l_730,n_id9123,n_id3685,20 mph,None
l_731,n_id3685,n_id9121,20 mph,None
l_732,n_id9121,n_id4186,20 mph,None
l_733,n_id4186,n_id415,20 mph,None
l_734,n_id400,n_id403,20 mph,None
l_735,n_id398,n_id417,20 mph,None
l_736,n_id417,n_id399,20 mph,None
l_737,n_id399,n_id9137,20 mph,None
l_738,n_id9137,n_id400,20 mph,None
l_739,n_id400,n_id2408,20 mph,None
l_740,n_id393,n_id383,20 mph,None
l_741,n_id383,n_id6573,20 mph,None
l_742,n_id6573,n_id391,20 mph,None
l_743,n_id391,n_id4713,20 mph,None
l_744,n_id4713,n_id399,20 mph,None
l_745,n_id153,n_id569,20 mph,None
l_746,n_id569,n_id7998,20 mph,None
l_747,n_id7998,n_id570,20 mph,None
l_748,n_id570,n_id9144,20 mph,None
l_749,n_id9144,n_id4178,20 mph,None
l_750,n_id4178,n_id573,20 mph,None
l_751,n_id573,n_id1407,20 mph,None
l_752,n_id152,n_id2666,20 mph,None
l_753,n_id2666,n_id9602,20 mph,None
l_754,n_id9602,n_id3741,20 mph,None
l_755,n_id3741,n_id3745,20 mph,None
l_756,n_id3745,n_id3748,20 mph,None
l_757,n_id3748,n_id153,20 mph,None
l_758,n_id153,n_id4177,20 mph,None
l_759,n_id4177,n_id4191,20 mph,None
l_760,n_id578,n_id3802,20 mph,None
l_761,n_id3802,n_id581,20 mph,None
l_762,n_id575,n_id9146,20 mph,None
l_763,n_id9146,n_id576,20 mph,None
l_764,n_id576,n_id4683,20 mph,None
l_765,n_id4683,n_id577,20 mph,None
l_766,n_id577,n_id578,20 mph,None
l_767,n_id578,n_id3897,20 mph,None
l_768,n_id3897,n_id3743,20 mph,None
l_769,n_id3743,n_id3895,20 mph,None
l_770,n_id3895,n_id3892,20 mph,None
l_771,n_id3892,n_id579,20 mph,None
l_772,n_id579,n_id9601,20 mph,None
l_773,n_id9601,n_id2665,20 mph,None
l_774,n_id3427,n_id532,20 mph,None
l_775,n_id4853,n_id4852,20 mph,None
l_776,n_id4852,n_id4851,20 mph,None
l_777,n_id4851,n_id4850,20 mph,None
l_778,n_id4850,n_id4849,20 mph,None
l_779,n_id4849,n_id4848,20 mph,None
l_780,n_id529,n_id535,20 mph,None
l_781,n_id535,n_id536,20 mph,None
l_782,n_id536,n_id537,20 mph,None
l_783,n_id530,n_id3430,20 mph,None
l_784,n_id3430,n_id529,20 mph,None
l_785,n_id2969,n_id5585,20 mph,None
l_786,n_id5585,n_id3108,20 mph,None
l_787,n_id3108,n_id550,20 mph,None
l_788,n_id550,n_id3107,20 mph,None
l_789,n_id3107,n_id3971,20 mph,None
l_790,n_id3971,n_id3961,20 mph,None
l_791,n_id3961,n_id3982,20 mph,None
l_792,n_id3982,n_id3939,20 mph,None
l_793,n_id3939,n_id3945,20 mph,None
l_794,n_id3945,n_id3973,20 mph,None
l_795,n_id3973,n_id3958,20 mph,None
l_796,n_id3958,n_id3969,20 mph,None
l_797,n_id3969,n_id2967,20 mph,None
l_798,n_id2967,n_id557,20 mph,None
l_799,n_id557,n_id3942,20 mph,None
l_800,n_id3942,n_id3963,20 mph,None
l_801,n_id3963,n_id3975,20 mph,None
l_802,n_id3975,n_id558,20 mph,None
l_803,n_id558,n_id1490,20 mph,None
l_804,n_id1490,n_id3109,20 mph,None
l_805,n_id3109,n_id3952,20 mph,None
l_806,n_id3952,n_id3922,20 mph,None
l_807,n_id3922,n_id559,20 mph,None
l_808,n_id567,n_id3931,20 mph,None
l_809,n_id3931,n_id568,20 mph,None
l_810,n_id568,n_id3966,20 mph,None
l_811,n_id3966,n_id3925,20 mph,None
l_812,n_id3925,n_id3967,20 mph,None
l_813,n_id3967,n_id3965,20 mph,None
l_814,n_id3965,n_id3928,20 mph,None
l_815,n_id3928,n_id3938,20 mph,None
l_816,n_id3938,n_id562,20 mph,None
l_817,n_id582,n_id9603,20 mph,None
l_818,n_id9603,n_id3394,20 mph,None
l_819,n_id3394,n_id8008,20 mph,None
l_820,n_id8008,n_id547,20 mph,None
l_821,n_id547,n_id3744,20 mph,None
l_822,n_id577,n_id3344,20 mph,None
l_823,n_id3344,n_id3749,20 mph,None
l_824,n_id3749,n_id3742,20 mph,None
l_825,n_id3742,n_id546,20 mph,None
l_826,n_id585,n_id588,20 mph,None
l_827,n_id588,n_id541,20 mph,None
l_828,n_id541,n_id8011,20 mph,None
l_829,n_id8011,n_id542,20 mph,None
l_830,n_id539,n_id3380,20 mph,None
l_831,n_id3380,n_id540,20 mph,None
l_832,n_id540,n_id3379,20 mph,None
l_833,n_id3379,n_id541,20 mph,None
l_834,n_id575,n_id7994,20 mph,None
l_835,n_id7994,n_id545,20 mph,None
l_836,n_id545,n_id4466,20 mph,None
l_837,n_id4466,n_id531,20 mph,None
l_838,n_id531,n_id2179,20 mph,None
l_839,n_id2179,n_id4465,20 mph,None
l_840,n_id4465,n_id3429,20 mph,None
l_841,n_id3429,n_id6143,20 mph,None
l_842,n_id6143,n_id530,20 mph,None
l_843,n_id530,n_id539,20 mph,None
l_844,n_id539,n_id6144,20 mph,None
l_845,n_id6144,n_id538,20 mph,None
l_846,n_id538,n_id6145,20 mph,None
l_847,n_id6145,n_id1606,20 mph,None
l_848,n_id531,n_id9832,20 mph,None
l_849,n_id9832,n_id544,20 mph,None
l_850,n_id544,n_id543,20 mph,None
l_851,n_id543,n_id3898,20 mph,None
l_852,n_id3898,n_id3378,20 mph,None
l_853,n_id3378,n_id3893,20 mph,None
l_854,n_id3893,n_id542,20 mph,None
l_855,n_id542,n_id4956,20 mph,None
l_856,n_id4956,n_id3368,20 mph,None
l_857,n_id3368,n_id584,20 mph,None
l_858,n_id584,n_id3367,20 mph,None
l_859,n_id3367,n_id9833,20 mph,None
l_860,n_id9833,n_id9606,20 mph,None
l_861,n_id9606,n_id583,20 mph,None
l_862,n_id3712,n_id5382,20 mph,None
l_863,n_id5382,n_id8146,20 mph,None
l_864,n_id2786,n_id5408,20 mph,None
l_865,n_id5408,n_id3712,20 mph,None
l_866,n_id3712,n_id9467,20 mph,None
l_867,n_id9467,n_id3604,20 mph,None
l_868,n_id3604,n_id722,20 mph,None
l_869,n_id722,n_id7733,20 mph,None
l_870,n_id7733,n_id721,20 mph,None
l_871,n_id721,n_id720,20 mph,None
l_872,n_id151,n_id9582,20 mph,None
l_873,n_id9582,n_id5275,20 mph,None
l_874,n_id5275,n_id2786,20 mph,None
l_875,n_id2786,n_id3634,20 mph,None
l_876,n_id3634,n_id3609,20 mph,None
l_877,n_id3609,n_id3618,20 mph,None
l_878,n_id3618,n_id9007,20 mph,None
l_879,n_id9007,n_id726,20 mph,None
l_880,n_id851,n_id1911,20 mph,None
l_881,n_id1911,n_id1910,20 mph,None
l_882,n_id1910,n_id1909,20 mph,None
l_883,n_id1909,n_id850,20 mph,None
l_884,n_id850,n_id849,20 mph,None
l_885,n_id849,n_id848,20 mph,None
l_886,n_id848,n_id847,20 mph,None
l_887,n_id847,n_id846,20 mph,None
l_888,n_id846,n_id845,20 mph,None
l_889,n_id845,n_id1908,20 mph,None
l_890,n_id1908,n_id1907,20 mph,None
l_891,n_id1907,n_id844,20 mph,None
l_892,n_id844,n_id851,20 mph,None
l_893,n_id841,n_id844,20 mph,None
l_894,n_id837,n_id9005,20 mph,None
l_895,n_id9005,n_id836,20 mph,None
l_896,n_id836,n_id4195,20 mph,None
l_897,n_id4195,n_id7513,20 mph,None
l_898,n_id7513,n_id828,20 mph,None
l_899,n_id828,n_id7511,20 mph,None
l_900,n_id7511,n_id829,20 mph,None
l_901,n_id829,n_id830,20 mph,None
l_902,n_id830,n_id831,20 mph,None
l_903,n_id831,n_id832,20 mph,None
l_904,n_id831,n_id6201,20 mph,None
l_905,n_id6201,n_id821,20 mph,None
l_906,n_id821,n_id6185,20 mph,None
l_907,n_id6185,n_id6182,20 mph,None
l_908,n_id6182,n_id6181,20 mph,None
l_909,n_id6181,n_id6179,20 mph,None
l_910,n_id6179,n_id6180,20 mph,None
l_911,n_id6180,n_id6183,20 mph,None
l_912,n_id6183,n_id6184,20 mph,None
l_913,n_id6184,n_id4560,20 mph,None
l_914,n_id825,n_id824,20 mph,None
l_915,n_id824,n_id823,20 mph,None
l_916,n_id823,n_id821,20 mph,None
l_917,n_id817,n_id826,20 mph,None
l_918,n_id826,n_id825,20 mph,None
l_919,n_id825,n_id6738,20 mph,None
l_920,n_id6738,n_id7208,20 mph,None
l_921,n_id7208,n_id827,20 mph,None
l_922,n_id827,n_id828,20 mph,None
l_923,n_id538,n_id589,20 mph,None
l_924,n_id589,n_id3382,20 mph,None
l_925,n_id3382,n_id585,20 mph,None
l_926,n_id585,n_id3384,20 mph,None
l_927,n_id3384,n_id586,20 mph,None
l_928,n_id586,n_id3381,20 mph,None
l_929,n_id3381,n_id587,20 mph,None
l_930,n_id587,n_id9590,20 mph,None
l_931,n_id9590,n_id150,20 mph,None
l_932,n_id1606,n_id3390,20 mph,None
l_933,n_id3390,n_id3386,20 mph,None
l_934,n_id3386,n_id9331,20 mph,None
l_935,n_id149,n_id9581,20 mph,None
l_936,n_id9581,n_id5389,20 mph,None
l_937,n_id5389,n_id5390,20 mph,None
l_938,n_id5390,n_id5391,20 mph,None
l_939,n_id5391,n_id3244,20 mph,None
l_940,n_id3244,n_id2785,20 mph,None
l_941,n_id2785,n_id731,20 mph,None
l_942,n_id649,n_id650,20 mph,None
l_943,n_id648,n_id3954,20 mph,None
l_944,n_id3954,n_id5589,20 mph,None
l_945,n_id5589,n_id649,20 mph,None
l_946,n_id649,n_id3921,20 mph,None
l_947,n_id3921,n_id3957,20 mph,None
l_948,n_id3957,n_id3948,20 mph,None
l_949,n_id3948,n_id651,20 mph,None
l_950,n_id651,n_id652,20 mph,None
l_951,n_id652,n_id8036,20 mph,None
l_952,n_id8036,n_id654,20 mph,None
l_953,n_id657,n_id3974,20 mph,None
l_954,n_id3974,n_id656,20 mph,None
l_955,n_id656,n_id8040,20 mph,None
l_956,n_id8040,n_id3917,20 mph,None
l_957,n_id3917,n_id2977,20 mph,None
l_958,n_id2977,n_id655,20 mph,None
l_959,n_id655,n_id2978,20 mph,None
l_960,n_id2978,n_id2975,20 mph,None
l_961,n_id645,n_id4113,20 mph,None
l_962,n_id4113,n_id4107,20 mph,None
l_963,n_id4107,n_id4106,20 mph,None
l_964,n_id3402,n_id590,20 mph,None
l_965,n_id635,n_id5646,20 mph,None
l_966,n_id5646,n_id666,20 mph,None
l_967,n_id666,n_id667,20 mph,None
l_968,n_id667,n_id668,20 mph,None
l_969,n_id668,n_id7238,20 mph,None
l_970,n_id7238,n_id7236,20 mph,None
l_971,n_id636,n_id639,20 mph,None
l_972,n_id639,n_id640,20 mph,None
l_973,n_id640,n_id641,20 mph,None
l_974,n_id641,n_id642,20 mph,None
l_975,n_id635,n_id636,20 mph,None
l_976,n_id636,n_id637,20 mph,None
l_977,n_id637,n_id9580,20 mph,None
l_978,n_id9580,n_id3062,20 mph,None
l_979,n_id3062,n_id638,20 mph,None
l_980,n_id736,n_id3617,20 mph,None
l_981,n_id3617,n_id737,20 mph,None
l_982,n_id737,n_id738,20 mph,None
l_983,n_id738,n_id6432,20 mph,None
l_984,n_id6432,n_id2369,20 mph,None
l_985,n_id2369,n_id739,20 mph,None
l_986,n_id739,n_id740,20 mph,None
l_987,n_id740,n_id2368,20 mph,None
l_988,n_id2368,n_id4084,20 mph,None
l_989,n_id4084,n_id9585,20 mph,None
l_990,n_id9585,n_id9584,20 mph,None
l_991,n_id9584,n_id741,20 mph,None
l_992,n_id907,n_id3629,20 mph,None
l_993,n_id3629,n_id3610,20 mph,None
l_994,n_id3610,n_id908,20 mph,None
l_995,n_id908,n_id909,20 mph,None
l_996,n_id909,n_id881,20 mph,None
l_997,n_id881,n_id5123,20 mph,None
l_998,n_id5123,n_id882,20 mph,None
l_999,n_id882,n_id5652,20 mph,None
l_1000,n_id5652,n_id883,20 mph,None
l_1001,n_id883,n_id884,20 mph,None
l_1002,n_id884,n_id885,20 mph,None
l_1003,n_id885,n_id5653,20 mph,None
l_1004,n_id5653,n_id2805,20 mph,None
l_1005,n_id2805,n_id5655,20 mph,None
l_1006,n_id5655,n_id5656,20 mph,None
l_1007,n_id5656,n_id886,20 mph,None
l_1008,n_id886,n_id5654,20 mph,None
l_1009,n_id5654,n_id887,20 mph,None
l_1010,n_id887,n_id5665,20 mph,None
l_1011,n_id5665,n_id891,20 mph,None
l_1012,n_id891,n_id5660,20 mph,None
l_1013,n_id5660,n_id5661,20 mph,None
l_1014,n_id5661,n_id5662,20 mph,None
l_1015,n_id5662,n_id892,20 mph,None
l_1016,n_id892,n_id5664,20 mph,None
l_1017,n_id5664,n_id5663,20 mph,None
l_1018,n_id5663,n_id893,20 mph,None
l_1019,n_id893,n_id5561,20 mph,None
l_1020,n_id5561,n_id5560,20 mph,None
l_1021,n_id887,n_id888,20 mph,None
l_1022,n_id888,n_id5659,20 mph,None
l_1023,n_id5659,n_id5658,20 mph,None
l_1024,n_id5658,n_id889,20 mph,None
l_1025,n_id889,n_id5657,20 mph,None
l_1026,n_id5657,n_id890,20 mph,None
l_1027,n_id892,n_id8053,20 mph,None
l_1028,n_id8053,n_id894,20 mph,None
l_1029,n_id894,n_id895,20 mph,None
l_1030,n_id895,n_id896,20 mph,None
l_1031,n_id876,n_id7466,20 mph,None
l_1032,n_id7466,n_id877,20 mph,None
l_1033,n_id877,n_id880,20 mph,None
l_1034,n_id880,n_id881,20 mph,None
l_1035,n_id876,n_id869,20 mph,None
l_1036,n_id869,n_id868,20 mph,None
l_1037,n_id868,n_id6829,20 mph,None
l_1038,n_id6829,n_id843,20 mph,None
l_1039,n_id743,n_id725,20 mph,None
l_1040,n_id725,n_id7296,20 mph,None
l_1041,n_id7296,n_id6760,20 mph,None
l_1042,n_id6760,n_id7353,20 mph,None
l_1043,n_id7353,n_id724,20 mph,None
l_1044,n_id724,n_id9583,20 mph,None
l_1045,n_id9583,n_id742,20 mph,None
l_1046,n_id914,n_id898,20 mph,None
l_1047,n_id898,n_id8043,20 mph,None
l_1048,n_id8043,n_id897,20 mph,None
l_1049,n_id897,n_id8044,20 mph,None
l_1050,n_id8044,n_id7286,20 mph,None
l_1051,n_id7286,n_id899,20 mph,None
l_1052,n_id899,n_id8045,20 mph,None
l_1053,n_id8045,n_id876,20 mph,None
l_1054,n_id876,n_id8046,20 mph,None
l_1055,n_id8046,n_id8047,20 mph,None
l_1056,n_id8047,n_id900,20 mph,None
l_1057,n_id900,n_id874,20 mph,None
l_1058,n_id874,n_id875,20 mph,None
l_1059,n_id877,n_id4116,20 mph,None
l_1060,n_id4116,n_id878,20 mph,None
l_1061,n_id878,n_id879,20 mph,None
l_1062,n_id866,n_id7465,20 mph,None
l_1063,n_id7465,n_id867,20 mph,None
l_1064,n_id873,n_id861,20 mph,None
l_1065,n_id861,n_id6532,20 mph,None
l_1066,n_id6532,n_id3068,20 mph,None
l_1067,n_id3068,n_id862,20 mph,None
l_1068,n_id862,n_id863,20 mph,None
l_1069,n_id863,n_id843,20 mph,None
l_1070,n_id843,n_id7432,20 mph,None
l_1071,n_id7432,n_id3335,20 mph,None
l_1072,n_id3335,n_id7443,20 mph,None
l_1073,n_id7443,n_id4272,20 mph,None
l_1074,n_id4272,n_id7447,20 mph,None
l_1075,n_id7447,n_id3334,20 mph,None
l_1076,n_id3334,n_id7448,20 mph,None
l_1077,n_id7448,n_id864,20 mph,None
l_1078,n_id864,n_id7449,20 mph,None
l_1079,n_id7449,n_id2166,20 mph,None
l_1080,n_id2166,n_id7450,20 mph,None
l_1081,n_id7450,n_id865,20 mph,None
l_1082,n_id865,n_id7451,20 mph,None
l_1083,n_id7451,n_id866,20 mph,None
l_1084,n_id1172,n_id3553,20 mph,None
l_1085,n_id3553,n_id9147,20 mph,None
l_1086,n_id9147,n_id1443,20 mph,None
l_1087,n_id1442,n_id9483,20 mph,None
l_1088,n_id9483,n_id2490,20 mph,None
l_1089,n_id1444,n_id3557,20 mph,None
l_1090,n_id3557,n_id3550,20 mph,None
l_1091,n_id3550,n_id1445,20 mph,None
l_1092,n_id1445,n_id3554,20 mph,None
l_1093,n_id3554,n_id1446,20 mph,None
l_1094,n_id1446,n_id9177,20 mph,None
l_1095,n_id9177,n_id2164,20 mph,None
l_1096,n_id248,n_id2774,20 mph,None
l_1097,n_id2774,n_id8357,20 mph,None
l_1098,n_id243,n_id244,20 mph,None
l_1099,n_id304,n_id5373,20 mph,None
l_1100,n_id5373,n_id5374,20 mph,None
l_1101,n_id5374,n_id5931,20 mph,None
l_1102,n_id5931,n_id303,20 mph,None
l_1103,n_id715,n_id1556,20 mph,None
l_1104,n_id1556,n_id9804,20 mph,None
l_1105,n_id9804,n_id308,20 mph,None
l_1106,n_id2515,n_id1451,20 mph,None
l_1107,n_id5414,n_id2939,60 mph,None
l_1108,n_id2939,n_id4120,60 mph,None
l_1109,n_id4120,n_id4124,60 mph,None
l_1110,n_id4124,n_id196,60 mph,None
l_1111,n_id196,n_id2046,60 mph,None
l_1112,n_id175,n_id5415,20 mph,None
l_1113,n_id5415,n_id9058,20 mph,None
l_1114,n_id9058,n_id2522,20 mph,None
l_1115,n_id316,n_id1453,20 mph,None
l_1116,n_id1453,n_id317,20 mph,None
l_1117,n_id5758,n_id9876,5 mph,None
l_1118,n_id9876,n_id494,5 mph,None
l_1119,n_id494,n_id9815,5 mph,None
l_1120,n_id9815,n_id9814,5 mph,None
l_1121,n_id9814,n_id2350,5 mph,None
l_1122,n_id498,n_id499,20 mph,None
l_1123,n_id1454,n_id9811,20 mph,None
l_1124,n_id9811,n_id6393,20 mph,None
l_1125,n_id6393,n_id2752,20 mph,None
l_1126,n_id2752,n_id6392,20 mph,None
l_1127,n_id6392,n_id1455,20 mph,None
l_1128,n_id1455,n_id1456,20 mph,None
l_1129,n_id1456,n_id1457,20 mph,None
l_1130,n_id1457,n_id1458,20 mph,None
l_1131,n_id1458,n_id2751,20 mph,None
l_1132,n_id1460,n_id9812,20 mph,None
l_1133,n_id9812,n_id2753,20 mph,None
l_1134,n_id2753,n_id7768,20 mph,None
l_1135,n_id7768,n_id7767,20 mph,None
l_1136,n_id702,n_id5232,20 mph,None
l_1137,n_id5232,n_id5278,20 mph,None
l_1138,n_id5278,n_id9666,20 mph,None
l_1139,n_id9666,n_id36,20 mph,None
l_1140,n_id704,n_id1461,20 mph,None
l_1141,n_id1461,n_id703,20 mph,None
l_1142,n_id703,n_id702,20 mph,None
l_1143,n_id1463,n_id703,20 mph,None
l_1144,n_id703,n_id9667,20 mph,None
l_1145,n_id9667,n_id35,20 mph,None
l_1146,n_id1461,n_id9670,20 mph,None
l_1147,n_id9670,n_id1462,20 mph,None
l_1148,n_id712,n_id1469,20 mph,None
l_1149,n_id1469,n_id705,20 mph,None
l_1150,n_id705,n_id1467,20 mph,None
l_1151,n_id7944,n_id1471,20 mph,None
l_1152,n_id1471,n_id2364,20 mph,None
l_1153,n_id707,n_id708,20 mph,None
l_1154,n_id708,n_id709,20 mph,None
l_1155,n_id709,n_id9664,20 mph,None
l_1156,n_id9664,n_id26,20 mph,None
l_1157,n_id709,n_id7955,20 mph,None
l_1158,n_id7955,n_id7954,20 mph,None
l_1159,n_id3720,n_id3721,20 mph,None
l_1160,n_id3721,n_id708,20 mph,None
l_1161,n_id711,n_id7952,20 mph,None
l_1162,n_id7952,n_id3718,20 mph,None
l_1163,n_id3718,n_id2360,20 mph,None
l_1164,n_id2360,n_id3722,20 mph,None
l_1165,n_id3722,n_id710,20 mph,None
l_1166,n_id710,n_id3719,20 mph,None
l_1167,n_id3719,n_id8165,20 mph,None
l_1168,n_id8165,n_id3717,20 mph,None
l_1169,n_id3717,n_id3720,20 mph,None
l_1170,n_id1476,n_id1477,20 mph,None
l_1171,n_id514,n_id3659,20 mph,None
l_1172,n_id3659,n_id1478,20 mph,None
l_1173,n_id362,n_id4883,20 mph,None
l_1174,n_id4883,n_id9476,20 mph,None
l_1175,n_id9476,n_id7984,20 mph,None
l_1176,n_id7984,n_id9076,20 mph,None
l_1177,n_id9076,n_id5432,20 mph,None
l_1178,n_id430,n_id2131,30 mph,None
l_1179,n_id2131,n_id2126,30 mph,None
l_1180,n_id2126,n_id5837,30 mph,None
l_1181,n_id5837,n_id431,30 mph,None
l_1182,n_id431,n_id432,30 mph,None
l_1183,n_id432,n_id6524,30 mph,None
l_1184,n_id6524,n_id433,30 mph,None
l_1185,n_id433,n_id5860,30 mph,None
l_1186,n_id5860,n_id5856,30 mph,None
l_1187,n_id5856,n_id1898,30 mph,None
l_1188,n_id1898,n_id8588,30 mph,None
l_1189,n_id8588,n_id434,30 mph,None
l_1190,n_id3000,n_id4396,20 mph,None
l_1191,n_id4396,n_id2999,20 mph,None
l_1192,n_id2999,n_id5767,20 mph,None
l_1193,n_id5767,n_id3020,20 mph,None
l_1194,n_id3020,n_id3019,20 mph,None
l_1195,n_id3019,n_id2998,20 mph,None
l_1196,n_id2998,n_id7318,20 mph,None
l_1197,n_id7318,n_id1481,20 mph,None
l_1198,n_id1048,n_id1482,20 mph,None
l_1199,n_id1482,n_id1483,20 mph,None
l_1200,n_id1483,n_id1484,20 mph,None
l_1201,n_id1484,n_id1485,20 mph,None
l_1202,n_id5625,n_id1076,20 mph,None
l_1203,n_id2062,n_id5681,20 mph,None
l_1204,n_id5681,n_id7688,20 mph,None
l_1205,n_id7688,n_id2075,20 mph,None
l_1206,n_id2957,n_id2970,20 mph,None
l_1207,n_id1489,n_id9415,20 mph,None
l_1208,n_id1501,n_id3953,20 mph,None
l_1209,n_id3953,n_id1500,20 mph,None
l_1210,n_id1500,n_id557,20 mph,None
l_1211,n_id1491,n_id1494,20 mph,None
l_1212,n_id1494,n_id3978,20 mph,None
l_1213,n_id3978,n_id1493,20 mph,None
l_1214,n_id1493,n_id1492,20 mph,None
l_1215,n_id1492,n_id1491,20 mph,None
l_1216,n_id561,n_id562,20 mph,None
l_1217,n_id562,n_id563,20 mph,None
l_1218,n_id563,n_id3927,20 mph,None
l_1219,n_id3927,n_id2973,20 mph,None
l_1220,n_id2973,n_id564,20 mph,None
l_1221,n_id564,n_id3992,20 mph,None
l_1222,n_id3992,n_id565,20 mph,None
l_1223,n_id565,n_id3959,20 mph,None
l_1224,n_id3959,n_id2974,20 mph,None
